Protocol Name,Sample ID,Resolve,InChiKey,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
panc1-proliferating,NCGC00159483-03,NCGC00095090-01|NCGC00095090-02|NCGC00159483-03|NCGC00159483-04|NCGC00159483-05|NCGC00159483-06|NCGC00159483-07|NCGC00159483-08|NCGC00159483-09|NCGC00159483-10|NCGC00159483-11|NCGC00159483-12|NCGC00159483-13|NCGC00159483-14,InChIKey=JCBIVZZPXRZKTI-UHFFFAOYSA-N,activity,,4,0,102.964,CCN(CCO)CCCC(C)NC1=CC=NC2=CC(=CC=C12)Cl,,,,,,MS-01503978,Microsource,,,,Hydroxychloroquine sulfate,; Hidroxicloroquina;Plaquenil???;Hydroxychloroquine sulfate; Oxychlorochin;Plaquenil; Plaquenil;HYDROXYCHLOROQUINE SULFATE; Hydroxychloroquine sulfate; Hydroxychloroguine,4,,,,50.232,0,,,,,,,,,,0,,,110.589,60.357,451.287,,,,,,,,,,DTMVCQWRY5XU,XXSMGPRMXLTPCZ,,PANC1,JSMZjxXbYoYsuEhToN,,Autophagy Inhibitor,,,SULFURIC_ACID,,,335.9,174006176,747-36-4,MAP1LC3A,84557,,,33,,,,104265,,,,,"221,647,243,221,648,000,000,000,000",,,,,1,,155554789,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657029
panc1-proliferating,NCGC00163128-07,MLS001306462-01|MLS001401386-01|NCGC00095131-01|NCGC00095131-02|NCGC00163128-01|NCGC00163128-02|NCGC00163128-03|NCGC00163128-04|NCGC00163128-05|NCGC00163128-06|NCGC00163128-07|NCGC00163128-08|NCGC00163128-09|NCGC00163128-10|NCGC00163128-11|NCGC00163128-12|NCGC00163128-13|NCGC00163128-14|NCGC00163128-15|NCGC00163128-16|NCGC00163128-17|NCGC00163128-18|NCGC00163128-19|NCGC00163128-20|NCGC00163128-21|NCGC00163128-22|NCGC00163128-23|NCGC00163128-24|NCGC00163128-25|NCGC00163128-26|NCGC00163128-27|NCGC00254492-01|NCGC00387506-01,InChIKey=GHUUBYQTCDQWRA-UHFFFAOYSA-N,activity,,4,0,124.996,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,,,,,,MS-01504401,Microsource,,,,Pioglitazone hydrochloride,Pioglitazona; Pioglitazone HCl;AA-10090;Pioglitazone HCl;PIOGLITAZONE HYDROCHLORIDE; ;Zactos;Actos;U-72107A;Glustin,4,,,,41.417,0,,,,,,,,,,0,,,124.996,83.579,479.11,,,,,,,,,,83H7MQCQ2W8Z,HYAFETHFCAUJAY,,PANC1,kOEKhlBqJnKHvCdlAT,,PPARgamma Agonist,,,HCL,,,356.4,174007207,112529-15-4,PPARG,5468,,,33,,,,104265,,,,,"221,644,355,221,647,000,000,000,000",,,,,1,,155551901,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657030
panc1-proliferating,NCGC00095164-05,MLS000042521-01|MLS001201789-01|NCGC00064877-01|NCGC00064877-02|NCGC00095164-01|NCGC00095164-02|NCGC00095164-03|NCGC00095164-04|NCGC00095164-05|NCGC00095164-06|NCGC00095164-07|NCGC00095164-08|NCGC00095164-09|NCGC00095164-10|NCGC00095164-11|NCGC00095164-12|NCGC00095164-13|NCGC00095164-14,InChIKey=VRDIULHPQTYCLN-UHFFFAOYSA-N,activity,,4,0,107.393,CCCC1=CC(=CC=N1)C(N)=S,,,,,,MS-01505316,Microsource,,,,Protionamide,; ; Trevintix; Peteha; PROTHIONAMIDE; Prothionamide; Protionamida;PROTHIONAMIDE;PROTIONAMIDE;Prothionamide,4,,,,45.437,0,,,,,,,,,,0,,,121.012,75.575,464.03,,,,,,,,,,DA5F2K5WMCFH,VRDIULHPQTYCLN,,PANC1,jAeSaYsofVHCkwxpXn,,tuberculosis treatment,,,,,,180.3,174006232,14222-60-7,,,,,33,,,,104265,,,,,"221,643,241,221,646,000,000,000,000",,,,,1,,155550787,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221657031
panc1-proliferating,NCGC00346596-01,MLS001215101-01|NCGC00160338-01|NCGC00160338-02|NCGC00160338-03|NCGC00160338-04|NCGC00160338-05|NCGC00160338-06|NCGC00160338-07|NCGC00160338-08|NCGC00346596-05,InChIKey=XVPBINOPNYFXID-HPTKLOPQSA-N,activity,,4,0,98.059,[O-][N+]12CCC[C@H]3CN4[C@H](CCCC4=O)[C@@H](CCC1)[C@@H]23,,,,,,S2338,Selleck,,,,Oxymatrine,Oxymatrine (Matrine N-oxide),4,,,,18.742,0,,,,,,,,,,0,,,103.875,85.132,460.775,,,,,,,,,,XCBYD6XG739Z,XVPBINOPNYFXID,,PANC1,gNGCSQFIKmIoJAMbXi,,mu/kappa-Opioid Agonist,,,,,,264.4,174006815,16837-52-8,OPRM1,4988,,,22,,,,104265,,,,,"221,644,564,221,646,000",,,,,1,,155552110,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655828
panc1-proliferating,NCGC00015818-15,MLS000028528-01|MLS000038419-01|NCGC00015818-01|NCGC00015818-02|NCGC00015818-03|NCGC00015818-04|NCGC00015818-05|NCGC00015818-06|NCGC00015818-07|NCGC00015818-08|NCGC00015818-09|NCGC00015818-10|NCGC00015818-11|NCGC00015818-12|NCGC00015818-13|NCGC00015818-14|NCGC00015818-15|NCGC00015818-16|NCGC00015818-17|NCGC00015818-18|NCGC00015818-19|NCGC00015818-20|NCGC00015818-21|NCGC00015818-22|NCGC00015818-23|NCGC00015818-24|NCGC00015818-25|NCGC00015818-26|NCGC00015818-27|NCGC00015818-28|NCGC00015818-29|NCGC00016877-01|NCGC00256422-01|NCGC00259499-01|NCGC00261594-01,InChIKey=FSVJFNAIGNNGKK-UHFFFAOYSA-N,activity,,4,0,99.35,O=C1CN(CC2N1CCC3=C2C=CC=C3)C(=O)C4CCCCC4,,,,,,MS-01500494,Microsource,,,,Praziquantel,"; ; Praziquantel, (R)-Isomer; Praziquantel, (+-)-Isomer;PRAZIQUANTEL;Praziquantel; Praziquantel, (S)-Isomer; Biltricide; Praziquantel",4,,,,29.66,0,,,,,,,,,,0,,,107.618,77.959,462.616,,,,,,,,,,W7P9JXL2WC1U,FSVJFNAIGNNGKK,,PANC1,NQGkYTCKyZPnAEnZiw,,antiparasitic agent,,,,,,312.4,174006188,55268-74-1,,,,,33,,,,104265,,,,,"221,643,181,221,646,000,000,000,000",,,,,1,,155550727,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655829
panc1-proliferating,NCGC00162383-02,MLS001076663-01|MLS001334035-01|NCGC00016086-01|NCGC00016086-02|NCGC00016580-01|NCGC00094504-01|NCGC00162383-01|NCGC00162383-02|NCGC00162383-03|NCGC00162383-04|NCGC00162383-05|NCGC00162383-06|NCGC00162383-07|NCGC00162383-08|NCGC00162383-09|NCGC00162383-10|NCGC00162383-11|NCGC00162383-12|NCGC00181797-02|NCGC00181797-03|NCGC00261952-01|NCGC00388500-01|NCGC00388500-02,InChIKey=LCTORFDMHNKUSG-XTTLPDOESA-N,activity,,4,0,109.114,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=CC4=CC(=C3O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@H]6C[C@](C)(N)[C@H](O)[C@H](C)O6)OC7=C(Cl)C=C(C=C7)[C@@H](O)[C@@H]8NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)C9=CC=C(O)C(=C9)C%10=C(C=C(O)C=C%10O)[C@H](NC8=O)C(O)=O)C(=C2)Cl,,,,,,Lopac-V-8138,SigmaAldrich,,,,Vancomycin hydrochloride,Vancomycin hydrochloride from Streptomyces orientalis; Vancoled; Vancomycin hydrochloride from Streptomyces orientalis; Vancomycin 36;Vancomycin; ; Vancocin; Cancocin hydrochloride; Vancomicina; Vancomycin HCL hydrate,4,,,,46.616,0,,,,,,,,,,0,,,119.842,73.226,469.309,,,,,,,,,,K7MPXJBY6DXC,MYPYJXKWCTUITO,7307068;,PANC1,vnIpMbbVNbfZbIfRut,,glycopeptide antibiotic,,,HCL,,,1449.3,90341222,1404-93-9,,,,,33,,,,104265,,,,,"221,647,244,221,648,000,000,000,000",,,,,1,,155554790,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655831
panc1-proliferating,NCGC00015163-08,MLS000028424-01|MLS001148252-01|MLS002222160-01|NCGC00015163-01|NCGC00015163-02|NCGC00015163-03|NCGC00015163-04|NCGC00015163-05|NCGC00015163-06|NCGC00015163-07|NCGC00015163-08|NCGC00015163-09|NCGC00015163-10|NCGC00015163-11|NCGC00015163-12|NCGC00015163-13|NCGC00015163-14|NCGC00015163-15|NCGC00015163-16|NCGC00015163-17|NCGC00015163-18|NCGC00015163-19|NCGC00015163-20|NCGC00015163-21|NCGC00015163-22|NCGC00016709-01|NCGC00093698-01|NCGC00093698-02|NCGC00093698-03|NCGC00093698-04|NCGC00093698-05|NCGC00260918-01,InChIKey=ULFCBIUXQQYDEI-UHFFFAOYSA-N,activity,,4,0,81.443,NC(CO)C(=O)NNCC1=C(O)C(=C(O)C=C1)O,,,,,,MS-01500137,Microsource,,,,Benserazide,; ; Benserazida; Benserazide Hcl; Ro 8-0576-12; Ro 8-0576-7;Benserazide hydrochloride; Benserazide hydrochloride; Ro 8-0576;BENSERAZIDE HYDROCHLORIDE; Benseraszide; Ro 4460; Ro 4 460,4,,,,31.543,0,,,,,,,,,,0,,,107.03,75.486,437.4,,,,,,,,,,4BRWBGR222CU,BNQDCRGUHNALGH,,PANC1,budqniXDGZyiXnRQHp,,DOPA decarboxylase Inhibitor,,,HCL,,,257.2,174006784,14919-77-8,DDC,1644,,,22,,,,104265,,,,,"221,644,505,221,646,000",,,,,1,,155552051,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655835
panc1-proliferating,NCGC00015830-07,MLS000069778-01|MLS001423996-01|NCGC00015830-01|NCGC00015830-02|NCGC00015830-03|NCGC00015830-04|NCGC00015830-05|NCGC00015830-06|NCGC00015830-07|NCGC00015830-08|NCGC00015830-09|NCGC00015830-10|NCGC00015830-11|NCGC00015830-12|NCGC00015830-13|NCGC00094271-01|NCGC00094271-02|NCGC00094271-03|NCGC00094271-04|NCGC00094271-05|NCGC00257688-01|NCGC00261656-01,InChIKey=RXBKMJIPNDOHFR-UHFFFAOYSA-N,activity,,4,0,100.941,NNCCC1=CC=CC=C1,,,,,,MS-01500476,Microsource,,,,Phenelzine, ;PHENELZINE SULFATE;Phenelzine sulfate; Phenelzine sulfate; 2-Phenelzine; Nardil;Phenylethylhydrazine sulfate; Phenylethylhydrazine sulfate; Fenelzina; Felazine,4,,,,26.154,0,,,,,,,,,,0,,,104.698,78.544,450.293,,,,,,,,,,J3GHUZ53VLF7,RMUCZJUITONUFY,,PANC1,HnjLfdWDnlyNXIrygV,,MAO Inhibitor,,,SULFURIC_ACID,,,136.2,174006798,51-71-8,MAOA,4128,,,22,,,,104265,,,,,"221,644,550,221,646,000",,,,,1,,155552096,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655836
panc1-proliferating,NCGC00018153-09,MLS000069528-01|MLS001077274-01|NCGC00016335-01|NCGC00018153-01|NCGC00018153-02|NCGC00018153-03|NCGC00018153-04|NCGC00018153-05|NCGC00018153-06|NCGC00018153-07|NCGC00018153-08|NCGC00018153-09|NCGC00018153-10|NCGC00018153-11|NCGC00018153-12|NCGC00018153-13,InChIKey=NFDFQCUYFHCNBW-SCGPFSFSSA-N,activity,,4,0,86.771,C\C=C(C1=CC=C(O)C=C1)\C(=C\C)C2=CC=C(O)C=C2,,,,,,MS-01500241,Microsource,,,,Dienestrol," (E,E)-Dienestrol; Ortho Dienestrol; Dienestrol, (Z,E)-Isomer; Dienoestrol; Ortho Brand of Dienestrol; Dienestrol, (E,E)-Isomer; Dienestrol, (Z,Z)-Isomer; Oestrasid;DIENESTROL; Synestrol;Dienestrol;",4,,,,37.026,0,,,,,,,,,,0,,,107.498,70.473,458.933,,,,,,,,,,G6CAXV47U2YV,NFDFQCUYFHCNBW,,PANC1,NDFUWbGBasXYEYHjyi,,Estrogen Receptor (ER) Agonist,,,,,,266.3,174007323,84-17-3,ESR1,2099,,,33,,,,104265,,,,,"221,644,445,221,647,000,000,000,000",,,,,1,,155551991,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655838
panc1-proliferating,NCGC00164789-05,NCGC00024964-01|NCGC00024964-02|NCGC00164789-01|NCGC00164789-02|NCGC00164789-03|NCGC00164789-04|NCGC00164789-05|NCGC00249621-01|NCGC00257357-01|NCGC00260152-01|NCGC00260799-01|NCGC00381700-01|NCGC00386134-01|NCGC00386134-02|NCGC00386134-03|NCGC00386134-04|NCGC00386134-05|NCGC00386134-06|NCGC00386134-07|NCGC00386134-08|NCGC00386134-09|NCGC00386134-10|NCGC00389615-01|NCGC00389636-01|NCGC00481553-01|NCGC00482983-01,InChIKey=VWUXBMIQPBEWFH-FLWQJXTBSA-N,activity,,4,0,92.622,C[C@]12CC[C@H]3[C@@H]([C@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)CC4=CC(=CC=C34)O)[C@@H]1CC[C@@H]2O,,,,,,S1191,Selleck,,,,Fulvestrant,; Faslodex;Fulvestrant;Fulvestrant (Faslodex),4,,,,52.124,0,,,,,,,,,,0,,,125.793,73.67,477.21,,,,,,,,,,D7416FK94ZF1,VWUXBMIQPBEWFH,,PANC1,xHjvdEBhehLibHexKV,,Estrogen Receptor Antagonist,,,,,,606.8,174007328,129453-61-8,ESR1,2099,,,33,,,,104265,,,,,"221,644,451,221,647,000,000,000,000",,,,,1,,155551997,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655839
panc1-proliferating,NCGC00022858-07,MLS000028622-01|NCGC00021142-02|NCGC00022858-01|NCGC00022858-02|NCGC00022858-03|NCGC00022858-04|NCGC00022858-05|NCGC00022858-06|NCGC00022858-07|NCGC00022858-08|NCGC00022858-09|NCGC00022858-10|NCGC00022858-11|NCGC00022858-12|NCGC00022858-13|NCGC00022858-14|NCGC00022858-15|NCGC00022858-16|NCGC00022858-17|NCGC00022858-18|NCGC00022858-19|NCGC00022858-20|NCGC00255950-01,InChIKey=FOXZSJZEADRHAD-UHFFFAOYSA-L,activity,,4,0,94.448,OC(COC1=C2C(=O)\C=C(/OC2=CC=C1)C([O-])=O)COC3=C4C(=O)\C=C(/OC4=CC=C3)C([O-])=O,,,,,,MS-01500210,Microsource,,,,Sodium cromoglycate,";CROMOLYN SODIUM; Nasalcrom; Cromolyn sodium salt; Cromoglycate; Cromoglycic Acid; Cromolyn disodium salt; Cromoglycate, Disodiu; Aarane; Intal;Cromolyn disodium salt; Cromoglycate, Sodiu; Sodium Cromoglicate; Opticrom; Gastrocrom; Cromoglycic acid; Sodium cromoglicate; 6   Cromolyn Sodium; Acido cromoglicico; Lomudal; Vicrom; Disodium chromoglycate; Nalcrom; Bicromat Spray",4,,,,34.257,0,,,,,,,,,,0,,,105.62,71.362,429.843,,,,,,,,,,3JSV1FQABGPF,IMZMKUWMOSJXDT,,PANC1,OVBnNTOyaAsniMnxJK,,Mediator Release Inhibitor,,,SODIUM,,,466.4,174006900,15826-37-6,,,,,22,,,,104265,,,,,"221,643,789,221,646,000",,,,,1,,155551335,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655841
panc1-proliferating,NCGC00346706-01,NCGC00346706-01|NCGC00346706-02|NCGC00346706-03|NCGC00346706-04|NCGC00346706-05|NCGC00346706-06|NCGC00346706-07|NCGC00346706-08|NCGC00346706-09|NCGC00346706-10,InChIKey=AHCYOTLTLQTPSU-UHFFFAOYSA-N,activity,,4,0,98.418,CCCCOC1=CC=C(C=C1)C(=O)NC2=C(F)C=C(F)C=C2,,,,,,S2795,Selleck,,,,VU0357121,VU 0357121,4,,,,31.984,0,,,,,,,,,,0,,,103.102,71.118,443.966,,,,,,,,,,1YNRJMBRRT1J,AHCYOTLTLQTPSU,,PANC1,flpQngtQTHyrUeLRSX,,mgluR5 allosteric modulator,,,,,,305.3,174006273,433967-28-3,GRM5,2915,,,33,,,,104265,,,,,"221,643,064,221,645,000,000,000,000",,,,,1,,155550610,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655844
panc1-proliferating,NCGC00347937-01,NCGC00347937-01|NCGC00347937-02|NCGC00347937-03,InChIKey=MVOZLTFXYGHZPM-UHFFFAOYSA-N,activity,,4,0,97.773,CC1=CC=C(C=C1)\C2=N\C3=CC=C(Cl)C=C3OC2,,,,,,M60116-2s,XcessBio,,,,AR-7,,4,,,,30.268,0,,,,,,,,,,0,,,115.604,85.335,470.462,,,,,,,,,,GTHGHB99NZL5,MVOZLTFXYGHZPM,,PANC1,vZprOdpKCreLlAuVSA,,RARalpha Antagonist,,,,,,257.7,174006337,n,RARA,5914,,,33,,,,104265,,,,,"221,643,409,221,645,000,000,000,000",,,,,1,,155550955,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655846
panc1-proliferating,NCGC00346879-01,NCGC00346879-01|NCGC00346879-02|NCGC00346879-03|NCGC00346879-04|NCGC00346879-05|NCGC00346879-06,InChIKey=JJEDWBQZCRESJL-DEDYPNTBSA-N,activity,,4,0,91.935,CC1=CC=C(O1)/C=N/NC(=O)C2=C(OC3=CC=CC=C3)C=CC=C2,,,,,,3534,Tocris,,,,PNU-74654,PNU 74654,4,,,,28.719,0,,,,,,,,,,0,,,103.422,74.702,426.982,,,,,,,,,,S3H64S4THBP4,JJEDWBQZCRESJL,,PANC1,PABIClQFPBvLxGjPTp,,Wnt Signaling Inhibitor,,,,,,320.3,174006738,113906-27-7,TCF4,7474,,,33,,,,104265,,,,,"221,647,675,221,644,000,000,000,000",,,,,1,,155552413,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655848
panc1-proliferating,NCGC00016991-06,MLS001333067-01|MLS001333068-01|NCGC00016991-01|NCGC00016991-02|NCGC00016991-03|NCGC00016991-04|NCGC00016991-05|NCGC00016991-06|NCGC00016991-07|NCGC00016991-08|NCGC00016991-09|NCGC00016991-10|NCGC00016991-11|NCGC00016991-12|NCGC00016991-13,InChIKey=BFUUJUGQJUTPAF-UHFFFAOYSA-N,activity,,4,0,101.441,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,,,,,,MS-01505688,Microsource,,,,Proparacaine,; ;PROPARACAINE HYDROCHLORIDE; Alcaine; Proximetacaina; Proparacaine hydrochloride;Proparacaine hydrochloride,4,,,,52.307,0,,,,,,,,,,0,,,120.586,68.279,467.996,,,,,,,,,,SGYU6SMLPR73,KCLANYCVBBTKTO,,PANC1,naZbNvmQCfnpZhPcqf,,Sodium Channel Inhibitor,,,HCL,,,294.4,174006303,6/9/1975,,,,,33,,,,104265,,,,,"221,643,105,221,645,000,000,000,000",,,,,1,,155550651,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655849
panc1-proliferating,NCGC00165783-02,NCGC00165783-01|NCGC00165783-02|NCGC00165783-03|NCGC00165783-04|NCGC00165783-05|NCGC00165783-06|NCGC00165783-07|NCGC00165783-08|NCGC00165783-09,InChIKey=XGOYIMQSIKSOBS-UHFFFAOYSA-N,activity,,4,0,99.592,CC1=C(C)C2=C(C=C1)C(=O)C3=C(O2)C(=CC=C3)CC(O)=O,,,,,,S1537,Selleck,,,,Vadimezan,DMXAA (ASA404),4,,,,54.238,0,,,,,,,,,,0,,,129.878,75.639,482.38,,,,,,,,,,8ZSP5FNSRYR3,XGOYIMQSIKSOBS,,PANC1,YjibeXNTlCWeRWyTzr,,Interferon Inducer,,,,,,282.3,174006683,117570-53-3,,,,,33,,,,104265,,,,,"221,647,657,221,644,000,000,000,000",,,,,1,,155552395,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655851
panc1-proliferating,NCGC00263566-03,NCGC00166236-02|NCGC00166236-03|NCGC00166236-04|NCGC00166236-05|NCGC00166236-06|NCGC00166236-07,InChIKey=IAPCTXZQXAVYNG-UHFFFAOYSA-M,activity,,4,0,92.682,[O-]C(=O)C/1=N/C(=O)NC(=O)N1,,,,,,156124,SIGMA,,,,Oteracil potassium,Oxonic acid potassium salt;Oteracil potassium,4,,,,39.314,0,,,,,,,,,,0,,,102.494,63.181,446.532,,,,,,,,,,1SK326X42UYL,RYYCJUAHISIHTL,,PANC1,bhpSHRxzRYHkPtfXbh,,Orotate phosphoribosyltransferase Inhibitor,,,POTASSIUM,,,156.1,174006211,937-13-3,,,,,33,,,,104265,,,,,"221,643,208,221,646,000,000,000,000",,,,,1,,155550754,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655853
panc1-proliferating,NCGC00346682-01,NCGC00346682-01|NCGC00346682-02|NCGC00346682-03|NCGC00346682-04|NCGC00346682-05|NCGC00346682-06|NCGC00346682-07|NCGC00346682-08|NCGC00346682-09|NCGC00346682-10|NCGC00346682-11,InChIKey=ZLHZLMOSPGACSZ-NSHDSACASA-N,activity,,4,0,96.234,[O-][N+](=O)C1=C[N]2C[C@@H](COC2=N1)OCC3=CC=C(OC(F)(F)F)C=C3,,,,,,S1162,Selleck,,,,PA-824,PA-824,4,,,,34.139,0,,,,,,,,,,0,,,109.459,75.32,458.66,,,,,,,,,,C3SPGZ9Q9XR3,ZLHZLMOSPGACSZ,,PANC1,btVebovEcqCqshYutP,,Nitric Oxide (NO) Donors,,,,,,359.3,174007389,187235-37-6,,,,,33,,,,104265,,,,,"221,643,591,221,643,000,000,000,000",,,,,1,,155551009,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655859
panc1-proliferating,NCGC00164594-01,NCGC00164594-02|NCGC00164594-03|NCGC00164594-04|NCGC00164594-05|NCGC00164594-06|NCGC00164594-07|NCGC00164594-08|NCGC00164594-09|NCGC00389335-01|NCGC00484887-01,InChIKey=DMKSVUSAATWOCU-PEWSLMPSSA-N,activity,,4,0,111.636,O=C(OCCl)[C@@]4(OC(=O)OCC)CC[C@@H]3[C@]4(C)C[C@H](O)[C@H]2[C@H]3CCC1=CC(=O)C=C[C@@]12C,,,,"Alrex;LS-177664;LOTEPREDNOL ETABONATE;loteprednol;Lotemax;Loteprednol etabonate;loteprednol etabonate;CIPLUS_192319;NCGC00164594-01;CHLOROMETHYL 17A-ETHOXYCARBONYLOXY-11B-HYDROXYANDROSTA-1,4-DIENE-3-ONE-17B-CARBOXYLATE;chloromethyl 17-ethoxycarbonyloxy-11-hydroxy-3-oxoandrosta-1,4-diene-17-carboxylate;CEHOAC;Loteprednol Etabonate;P-5604;",,SRP01583l.obs1070606,Sequoia,,,,Loteprednol etabonate,Loteprednol etabonate; Lotemax; Loteprednol etabonate; Alrex; ,4,,,,45.295,0,,,,,,,,,Tox21_112219,0,,,118.794,73.499,458.321,,,,,,,,,,UV6VMJYUSXYX,DMKSVUSAATWOCU,7313573;,PANC1,NZKaBrVqefrhomupfR,,Corticosteroid,,,,,D,467,26758016,82034-46-6,,,,,33,,,,104265,,,,,"221,643,599,221,643,000,000,000,000",,,,,1,,155551017,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655860
panc1-proliferating,NCGC00346527-01,NCGC00346527-01|NCGC00346527-02|NCGC00346527-03|NCGC00346527-04|NCGC00346527-05|NCGC00346527-06|NCGC00346527-07|NCGC00346527-08|NCGC00346527-09|NCGC00346527-10|NCGC00346527-11,InChIKey=YOZBGTLTNGAVFU-UHFFFAOYSA-N,activity,,4,0,98.413,CC1=NC(=C(O)C2=C1C=C(OC3=CC=CC=C3)C=C2)C(=O)NCC(O)=O,,,,,,S1007,Selleck,,,,Roxadustat,FG-4592,4,,,,50.224,0,,,,,,,,,,0,,,111.656,61.431,468.216,,,,,,,,,,DF2VY1XDT8YN,YOZBGTLTNGAVFU,,PANC1,xWSVsgTchdpKoleoml,,HIF Prolyl Hydroxylase Inhibitor,,,,,,352.3,174006837,808118-40-3,HIF2A,3091,,,22,,,,104265,,,,,"221,643,764,221,646,000",,,,,1,,155551310,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655862
panc1-proliferating,NCGC00271534-03,MLS000759500-01|MLS003915639-01|NCGC00095121-01|NCGC00095121-02|NCGC00095121-03|NCGC00095121-04|NCGC00095121-05|NCGC00095121-06|NCGC00095121-07|NCGC00095121-08|NCGC00095121-09|NCGC00095121-10|NCGC00095121-11|NCGC00095121-12|NCGC00095121-13|NCGC00095121-14|NCGC00095121-15|NCGC00095121-16|NCGC00178741-03|NCGC00271534-01|NCGC00271534-02|NCGC00271534-03,InChIKey=OELFLUMRDSZNSF-OFLPRAFFSA-N,activity,,4,0,90.201,CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(O)=O,,,,,,S2489,Selleck,,,,Nateglinide,Nateglinide (Starlix),4,,,,23.515,0,,,,,,,,,,0,,,100.205,76.69,435.356,,,,,,,,,,XXM4TX5ZXN6T,OELFLUMRDSZNSF,,PANC1,JtIeawcuwOrTwtsxPw,,Insulin Secretagogues,,,,,,317.4,174006849,105816-04-4,,,,,22,,,,104265,,,,,"221,644,463,221,645,000",,,,,1,,155552009,,,HTS,,,,,,,,,,,,,,,,,,,,,,,,,,,221655864
